hgnc_id	alias_name|alias_symbol|name|prev_name|prev_symbol|symbol
HGNC:32017	A-923A4.1|ACSM2|ACSM2A|MGC150530|acyl-CoA synthetase medium-chain family member 2|acyl-CoA synthetase medium-chain family member 2A
HGNC:30931	ACSM2|ACSM2B|HXMA|HYST1046|acyl-CoA synthetase medium-chain family member 2|acyl-CoA synthetase medium-chain family member 2B|xenobiotic/medium chain fatty acid:CoA ligase
HGNC:10522	ACSM3|SA|SA (rat hypertension-associated) homolog|SA hypertension-associated homolog (rat)|SAH|acyl-CoA synthetase medium-chain family member 3
HGNC:32016	ACSM4|acyl-CoA synthetase medium-chain family member 4|similar to olfactory specific medium-chain acyl CoA synthetase
HGNC:26060	ACSM5|FLJ20581|acyl-CoA synthetase medium-chain family member 5
HGNC:31665	ACSM6|C10orf129|acyl-CoA synthetase medium-chain family member 6|bA310E22.3|chromosome 10 open reading frame 129
HGNC:16091	ACAS2L|ACSS1|AceCS2L|MGC33843|acetyl-Coenzyme A synthetase 2 (AMP forming)-like|acyl-CoA synthetase short-chain family member 1|dJ568C11.3
HGNC:15814	ACAS2|ACS|ACSA|ACSS2|AceCS|acetyl-Coenzyme A synthetase 2 (ADP forming)|acyl-CoA synthetase short-chain family member 2|dJ1161H23.1
HGNC:24723	ACSS3|FLJ21963|acyl-CoA synthetase short-chain family member 3
HGNC:129	ACTA|ACTA1|NEM3|actin, alpha 1, skeletal muscle|nemaline myopathy type 3
HGNC:130	ACTA2|ACTSA|actin, alpha 2, smooth muscle, aorta
HGNC:132	ACTB|actin beta
HGNC:17780	ACTBL2|DKFZp686D0972|actin, beta like 2|actin, beta-like 2
HGNC:143	ACTC|ACTC1|CMD1R|actin, alpha, cardiac muscle|actin, alpha, cardiac muscle 1
HGNC:144	ACTG|ACTG1|DFNA20|DFNA26|actin gamma 1|deafness, autosomal dominant 20|deafness, autosomal dominant 26
HGNC:145	ACTA3|ACTG2|ACTL3|ACTSG|actin, gamma 2, smooth muscle, enteric
HGNC:24124	ACTL6A|Actl6|Arp4|BAF complex 53 kDa subunit|BAF53A|BRG1-associated factor|Baf53a|INO80 complex subunit K|INO80K|actin like 6A|actin-related protein 4
HGNC:160	ACTL6|ACTL6B|BAF53B|actin like 6B|actin-like 6
HGNC:161	ACTL7A|actin like 7A
HGNC:162	ACTL7B|Tact1|actin like 7B
HGNC:24018	ACTL8|CT57|actin like 8|cancer/testis antigen 57
HGNC:28494	ACTL9|MGC33407|actin like 9
HGNC:16127	ACTL10|C20orf134|actin like 10|chromosome 20 open reading frame 134
HGNC:163	ACTN1|actinin alpha 1
HGNC:164	ACTN2|actinin alpha 2
HGNC:165	ACTN3|actinin alpha 3 (gene/pseudogene)|actinin, alpha 3
HGNC:166	ACTN4|FSGS1|actinin alpha 4|focal segmental glomerulosclerosis 1
HGNC:167	ACTR1A|ARP1|ARP1 (actin-related protein 1, yeast) homolog A (centractin alpha)|ARP1 actin-related protein 1 homolog A, centractin alpha|Arp1A
HGNC:168	ACTR1B|ARP1 (actin-related protein 1, yeast) homolog B (centractin beta)|ARP1 actin-related protein 1 homolog B, centractin beta|Arp1B|CTRN2
HGNC:169	ACTR2|ARP2|ARP2 (actin-related protein 2, yeast) homolog|ARP2 actin related protein 2 homolog|ARP2 actin-related protein 2 homolog (yeast)
HGNC:170	ACTR3|ARP3|ARP3 (actin-related protein 3, yeast) homolog|ARP3 actin related protein 3 homolog|ARP3 actin-related protein 3 homolog (yeast)
HGNC:17256	ACTR3B|ARP11|ARP3 actin related protein 3 homolog B|ARP3 actin-related protein 3 homolog B (yeast)|ARP3beta
HGNC:37282	ACTR3C|ARP11|ARP3 actin-related protein 3 homolog C|ARP3 actin-related protein 3 homolog C (yeast)
HGNC:14671	ACTR5|ARP5 (actin-related protein 5, yeast) homolog|ARP5 actin-related protein 5 homolog|ARP5 actin-related protein 5 homolog (yeast)|Arp5|FLJ12785|INO80 complex subunit M|INO80M
HGNC:24025	ACTR6|ARP6|ARP6 actin-related protein 6 homolog|ARP6 actin-related protein 6 homolog (yeast)|FLJ13433
HGNC:14672	ACTR8|ARP8 (actin-related protein 8, yeast) homolog|ARP8 actin-related protein 8 homolog|INO80 complex subunit N|INO80N
HGNC:17372	ACTR10|ACTR11|Arp10|Arp11|HARP11|actin-related protein 10 homolog|actin-related protein 10 homolog (S. cerevisiae)
HGNC:24027	ACTRT1|AIP1|ARIP1|Arp-T1|KIAA0705|actin related protein T1
HGNC:24026	ACTRT2|ARPM2|Arp-T2|FLJ25424|actin related protein T2
HGNC:24022	ACTRT3|ARPM1|actin related protein M1|actin related protein T3
HGNC:171	ACVR1|ACVR1A|ACVRLK2|ALK2|SKR1|activin A receptor type 1|activin A receptor, type I
HGNC:172	ACVR1B|ACVRLK4|ALK4|ActRIB|SKR2|activin A receptor type 1B|activin A receptor, type IB
HGNC:18123	ACVR1C|ACVRLK7|ALK7|activin A receptor type 1C|activin A receptor, type IC
HGNC:173	ACTRII|ACVR2|ACVR2A|activin A receptor type 2A|activin A receptor, type II|activin A receptor, type IIA
HGNC:174	ACVR2B|ActR-IIB|activin A receptor type 2B|activin A receptor, type IIB
HGNC:175	ACVRL1|ACVRLK1|ALK1|HHT|HHT2|ORW2|activin A receptor like type 1|activin A receptor type II-like 1|activin A receptor type IL
HGNC:177	ACY1|aminoacylase 1
HGNC:24104	ACY-3|ACY3|HCBP1|MGC9740|N-acyl-aromatic-L-amino acid amidohydrolase|aminoacylase 3|aspartoacylase (aminoacylase) 3
HGNC:179	ACYP1|acylphosphatase 1|acylphosphatase 1, erythrocyte (common) type
HGNC:180	ACYP2|acylphosphatase 2|acylphosphatase 2, muscle type
HGNC:186	ADA|adenosine deaminase
HGNC:30713	ADAD1|Tenr|adenosine deaminase domain containing 1|adenosine deaminase domain containing 1 (testis-specific)
HGNC:30714	ADAD2|FLJ00337|TENRL|adenosine deaminase domain containing 2
HGNC:31853	ADAL|adenosine deaminase like
HGNC:198	ADAM metallopeptidase domain 2|ADAM2|CT15|FTNB|PH-30b|PH30|cancer/testis antigen 15|fertilin beta
HGNC:214	ADAM metallopeptidase domain 7|ADAM7|EAPI|GP-83|a disintegrin and metalloproteinase domain 7
HGNC:215	ADAM metallopeptidase domain 8|ADAM8|CD156|CD156a|MS2|a disintegrin and metalloproteinase domain 8
HGNC:216	ADAM metallopeptidase domain 9|ADAM9|CORD9|KIAA0021|MCMP|MDC9|Mltng|a disintegrin and metalloproteinase domain 9 (meltrin gamma)|cone rod dystrophy 9|meltrin gamma
HGNC:188	ADAM metallopeptidase domain 10|ADAM10|CD156c|HsT18717|MADM|a disintegrin and metalloproteinase domain 10|kuz
HGNC:189	ADAM metallopeptidase domain 11|ADAM11|MDC|a disintegrin and metalloproteinase domain 11|metalloproteinase-like, disintegrin-like, cysteine-rich protein
HGNC:190	ADAM metallopeptidase domain 12|ADAM12|MCMPMltna|MLTN|a disintegrin and metalloproteinase domain 12 (meltrin alpha)|meltrin alpha
HGNC:193	ADAM metallopeptidase domain 15|ADAM15|MDC15|a disintegrin and metalloproteinase domain 15 (metargidin)|metargidin
HGNC:195	ADAM metallopeptidase domain 17|ADAM17|CD156B|TACE|cSVP|tumor necrosis factor, alpha, converting enzyme
HGNC:196	ADAM metallopeptidase domain 18|ADAM18|ADAM27|a disintegrin and metalloproteinase domain 18|tMDCIII
HGNC:197	ADAM metallopeptidase domain 19|ADAM19|MLTNB|a disintegrin and metalloproteinase domain 19 (meltrin beta)|meltrin beta
HGNC:199	ADAM metallopeptidase domain 20|ADAM20|a disintegrin and metalloproteinase domain 20
HGNC:200	ADAM metallopeptidase domain 21|ADAM21|ADAM31|a disintegrin and metalloproteinase domain 21
HGNC:201	ADAM metallopeptidase domain 22|ADAM22|MDC2|a disintegrin and metalloproteinase domain 22|metalloproteinase-like, disintegrin-like, and cysteine-rich protein 2
HGNC:202	ADAM metallopeptidase domain 23|ADAM23|MDC3|a disintegrin and metalloproteinase domain 23
HGNC:206	ADAM metallopeptidase domain 28|ADAM23|ADAM28|MDC-Lm|MDC-Ls|a disintegrin and metalloproteinase domain 28|eMDCII
HGNC:207	ADAM metallopeptidase domain 29|ADAM29|CT73|a disintegrin and metalloproteinase domain 29|cancer/testis antigen 73|svph1
HGNC:208	ADAM metallopeptidase domain 30|ADAM30|a disintegrin and metalloproteinase domain 30|svph4
HGNC:15479	ADAM metallopeptidase domain 32|ADAM32|a disintegrin and metalloproteinase domain 32
HGNC:15478	ADAM metallopeptidase domain 33|ADAM33|C20orf153|DKFZp434K0521|a disintegrin and metalloproteinase domain 33|chromosome 20 open reading frame 153|dJ964F7.1
HGNC:16299	ADAM like decysin 1|ADAMDEC1|M12.219
HGNC:217	ADAM metallopeptidase with thrombospondin type 1 motif 1|ADAMTS1|C3-C5|KIAA1346|METH1|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 1
HGNC:218	ADAM metallopeptidase with thrombospondin type 1 motif 2|ADAM-TS2|ADAMTS-3|ADAMTS2|NPI|PCINP|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 2|hPCPNI|procollagen I N-proteinase|procollagen N-endopeptidase
HGNC:219	ADAM metallopeptidase with thrombospondin type 1 motif 3|ADAMTS-4|ADAMTS3|KIAA0366|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 3
HGNC:220	ADAM metallopeptidase with thrombospondin type 1 motif 4|ADAMTS-2|ADAMTS4|ADMP-1|KIAA0688|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 4
HGNC:221	ADAM metallopeptidase with thrombospondin type 1 motif 5|ADAMTS11|ADAMTS5|ADMP-2|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 5 (aggrecanase-2)|aggrecanase-2
HGNC:222	ADAM metallopeptidase with thrombospondin type 1 motif 6|ADAM-TS6|ADAMTS6|a disintegrin and metalloproteinase with thrombospondin motifs 6|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 6
HGNC:223	ADAM metallopeptidase with thrombospondin type 1 motif 7|ADAM-TS7|ADAMTS7|COMPase|DKFZp434H204|a disintegrin and metalloprotease with thrombospondin motifs-7 preproprotein|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 7
HGNC:224	ADAM metallopeptidase with thrombospondin type 1 motif 8|ADAM-TS8|ADAMTS8|FLJ41712|METH2|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 8
HGNC:13202	ADAM metallopeptidase with thrombospondin type 1 motif 9|ADAMTS9|KIAA1312|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 9
HGNC:13201	ADAM metallopeptidase with thrombospondin type 1 motif 10|ADAM-TS10|ADAMTS10|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 10
HGNC:14605	ADAM metallopeptidase with thrombospondin type 1 motif 12|ADAMTS12|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 12
HGNC:1366	ADAM metallopeptidase with thrombospondin type 1 motif 13|ADAMTS13|C9orf8|DKFZp434C2322|FLJ42993|MGC118899|MGC118900|TTP|VWFCP|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 13|vWF-CP
HGNC:14899	ADAM metallopeptidase with thrombospondin type 1 motif 14|ADAMTS14|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 14
HGNC:16305	ADAM metallopeptidase with thrombospondin type 1 motif 15|ADAMTS15|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 15
HGNC:17108	ADAM metallopeptidase with thrombospondin type 1 motif 16|ADAMTS16|ADAMTS16s|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 16
HGNC:17109	ADAM metallopeptidase with thrombospondin type 1 motif 17|ADAMTS17|FLJ16363|FLJ32769|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 17
HGNC:17110	ADAM metallopeptidase with thrombospondin type 1 motif 18|ADAMTS18|ADAMTS21|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 18
HGNC:17111	ADAM metallopeptidase with thrombospondin type 1 motif 19|ADAMTS19|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 19
HGNC:17178	ADAM metallopeptidase with thrombospondin type 1 motif 20|ADAMTS20|GON-1|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 20
HGNC:14632	ADAMTS like 1|ADAMTSL1|ADAMTSR1|C9orf94|FLJ35283|chromosome 9 open reading frame 94|punctin
HGNC:14631	ADAMTS like 2|ADAMTSL2|KIAA0605
HGNC:14633	ADAMTS like 3|ADAMTSL3|KIAA1233|punctin-2
HGNC:19706	ADAMTS like 4|ADAMTSL4|DKFZP434K1772|TSRC1|thrombospondin repeat containing 1
HGNC:27912	ADAMTS like 5|ADAMTSL5|THSD6|thrombospondin, type I, domain containing 6
HGNC:16486	ADAP1|ArfGAP with dual PH domains 1|CENTA1|GCS1L|centaurin, alpha 1
HGNC:16487	ADAP2|ArfGAP with dual PH domains 2|CENTA2|centaurin, alpha 2
HGNC:225	ADAR|ADAR1|G1P1|IFI4|adenosine deaminase, RNA specific|interferon-induced protein 4
HGNC:226	ADAR2|ADAR2a|ADAR2a-L1|ADAR2a-L2|ADAR2a-L3|ADAR2b|ADAR2c|ADAR2d|ADAR2g|ADARB1|DRABA2|DRADA2|RED1|RED1 homolog (rat)|adenosine deaminase, RNA specific B1|adenosine deaminase, RNA-specific, B1 (homolog of rat RED1)|hRED1
HGNC:227	ADAR3|ADARB2|RED2|RED2 homolog (rat)|adenosine deaminase, RNA specific B2 (inactive)|adenosine deaminase, RNA-specific, B2|adenosine deaminase, RNA-specific, B2 (RED2 homolog rat)|adenosine deaminase, RNA-specific, B2 (non-functional)|hRED2
HGNC:228	ADAT1|adenosine deaminase, tRNA specific 1
HGNC:21172	ADAT2|DEADC1|TAD2|adenosine deaminase, tRNA specific 2|adenosine deaminase, tRNA-specific 2, TAD2 homolog (S. cerevisiae)|dJ20N2.1|deaminase domain containing 1
HGNC:25151	ADAT3|TAD3|adenosine deaminase, tRNA specific 3|adenosine deaminase, tRNA-specific 3, TAD3 homolog (S. cerevisiae)|tRNA-specific adenosine deaminase 3 homolog (S. cerevisiae)
HGNC:19038	ADCK1|FLJ39600|aarF domain containing kinase 1
HGNC:19039	ADCK2|MGC20727|aarF domain containing kinase 2
HGNC:21738	ADCK5|FLJ35454|aarF domain containing kinase 5
HGNC:232	AC1|ADCY1|adenylate cyclase 1|adenylate cyclase 1 (brain)
HGNC:233	AC2|ADCY2|HBAC2|KIAA1060|adenylate cyclase 2|adenylate cyclase 2 (brain)
HGNC:234	AC3|ADCY3|adenylate cyclase 3
HGNC:235	AC4|ADCY4|adenylate cyclase 4
HGNC:236	AC5|ADCY5|adenylate cyclase 5
HGNC:237	AC6|ADCY6|adenylate cyclase 6
HGNC:238	AC7|ADCY7|KIAA0037|adenylate cyclase 7
HGNC:239	AC8|ADCY3|ADCY8|HBAC1|adenylate cyclase 8|adenylate cyclase 8 (brain)
HGNC:240	AC9|ADCY9|adenylate cyclase 9
HGNC:21285	ADCY10|HCA2|Hypercalciuria, absorptive, 2|RP1-313L4.2|SAC|SACI|Sacy|adenylate cyclase 10, soluble|soluble adenylyl cyclase
HGNC:241	ADCYAP1|PACAP|adenylate cyclase activating polypeptide 1|adenylate cyclase activating polypeptide 1 (pituitary)|pituitary adenylate cyclase activating polypeptide|prepro-PACAP
HGNC:242	ADCYAP receptor type I|ADCYAP1R1|PAC1|PAC1R|PACAP receptor 1|PACAPR|adenylate cyclase activating polypeptide 1 (pituitary) receptor type I
HGNC:243	ADD1|adducin 1|adducin 1 (alpha)|alpha-adducin
HGNC:244	ADD2|ADDB|adducin 2|adducin 2 (beta)|beta-adducin
HGNC:245	ADD3|ADDL|adducin 3|adducin 3 (gamma)|gamma-adducin
HGNC:21212	ADGB|C6orf103|CAPN16|FLJ23121|androglobin|chromosome 6 open reading frame 103|dJ408K24.1
HGNC:13838	ADGRA1|G protein-coupled receptor 123|GPR123|KIAA1828|adhesion G protein-coupled receptor A1
HGNC:17849	ADGRA2|DKFZp434C211|DKFZp434J0911|FLJ14390|G protein-coupled receptor 124|GPR124|KIAA1531|TEM5|adhesion G protein-coupled receptor A2|tumor endothelial marker 5
HGNC:13839	ADGRA3|FLJ38547|G protein-coupled receptor 125|GPR125|PGR21|adhesion G protein-coupled receptor A3
HGNC:943	ADGRB1|BAI1|adhesion G protein-coupled receptor B1|brain-specific angiogenesis inhibitor 1
HGNC:944	ADGRB2|BAI2|adhesion G protein-coupled receptor B2|brain-specific angiogenesis inhibitor 2
HGNC:945	ADGRB3|BAI3|KIAA0550|adhesion G protein-coupled receptor B3|brain-specific angiogenesis inhibitor 3
HGNC:19893	ADGRD1|DKFZp434B1272|G protein-coupled receptor 133|GPR133|PGR25|adhesion G protein-coupled receptor D1
HGNC:18651	ADGRD2|G protein-coupled receptor 144|GPR144|PGR24|adhesion G protein-coupled receptor D2
HGNC:3336	ADGRE1|EMR1|TM7LN3|adhesion G protein-coupled receptor E1|egf-like module containing, mucin-like, hormone receptor-like 1|egf-like module containing, mucin-like, hormone receptor-like sequence 1
HGNC:3337	ADGRE2|CD312|EMR2|adhesion G protein-coupled receptor E2|egf-like module containing, mucin-like, hormone receptor-like 2|egf-like module containing, mucin-like, hormone receptor-like sequence 2
HGNC:23647	ADGRE3|EMR3|adhesion G protein-coupled receptor E3|egf-like module containing, mucin-like, hormone receptor-like 3
HGNC:1711	ADGRE5|CD97|CD97 antigen|CD97 molecule|TM7LN1|adhesion G protein-coupled receptor E5|leukocyte antigen CD97|seven transmembrane helix receptor|seven-span transmembrane protein|seven-transmembrane, heterodimeric receptor associated with inflammation
HGNC:18990	ADGRF1|G protein-coupled receptor 110|GPR110|PGR19|adhesion G protein-coupled receptor F1|hGPCR36
HGNC:18991	ADGRF2|G protein-coupled receptor 111|GPR111|PGR20|adhesion G protein-coupled receptor F2|hGPCR35
HGNC:18989	ADGRF3|G protein-coupled receptor 113|GPR113|PGR23|adhesion G protein-coupled receptor F3|hGPCR37
HGNC:19011	ADGRF4|FLJ38076|G protein-coupled receptor 115|GPR115|PGR18|adhesion G protein-coupled receptor F4
HGNC:19030	ADGRF5|DKFZp564O1923|G protein-coupled receptor 116|GPR116|KIAA0758|adhesion G protein-coupled receptor F5
HGNC:4512	ADGRG1|G protein-coupled receptor 56|GPR56|TM7LN4|TM7XN1|adhesion G protein-coupled receptor G1
HGNC:4516	ADGRG2|EDDM6|G protein-coupled receptor 64|GPR64|HE6|TM7LN2|adhesion G protein-coupled receptor G2|epididymal protein 6
HGNC:13728	ADGRG3|G protein-coupled receptor 97|GPR97|PGR26|Pb99|adhesion G protein-coupled receptor G3
HGNC:18992	ADGRG4|G protein-coupled receptor 112|GPR112|PGR17|RP1-299I16|adhesion G protein-coupled receptor G4
HGNC:19010	ADGRG5|G protein-coupled receptor 114|GPR114|PGR27|adhesion G protein-coupled receptor G5
HGNC:13841	ADGRG6|FLJ14937|G protein-coupled receptor 126|GPR126|adhesion G protein-coupled receptor G6
HGNC:19241	ADGRG7|FLJ14454|G protein-coupled receptor 128|GPR128|adhesion G protein-coupled receptor G7
HGNC:20973	ADGRL1|CIRL1|KIAA0821|LEC2|LPHN1|adhesion G protein-coupled receptor L1|latrophilin 1
HGNC:18582	ADGRL2|KIAA0786|LEC1|LPHH1|LPHN2|adhesion G protein-coupled receptor L2|latrophilin 1|latrophilin 2
HGNC:20974	ADGRL3|KIAA0768|LEC3|LPHN3|adhesion G protein-coupled receptor L3|latrophilin 3
HGNC:20822	ADGRL4|EGF, latrophilin and seven transmembrane domain containing 1|ELTD1|ETL|adhesion G protein-coupled receptor L4
HGNC:17416	ADGRV1|DKFZp761P0710|FEB4|G protein-coupled receptor 98|GPR98|KIAA0686|MASS1|USH2C|VLGR1|adhesion G protein-coupled receptor V1|monogenic, audiogenic seizure susceptibility 1 homolog (mouse)
HGNC:249	ADH1|ADH1A|alcohol dehydrogenase 1A (class I), alpha polypeptide
HGNC:250	ADH1B|ADH2|alcohol dehydrogenase 1B (class I), beta polypeptide
HGNC:251	ADH1C|ADH3|alcohol dehydrogenase 1C (class I), gamma polypeptide
HGNC:252	ADH-2|ADH4|alcohol dehydrogenase 4 (class II), pi polypeptide
HGNC:253	ADH-3|ADH5|ADHX|FDH|GSNOR|S-nitrosoglutathione reductase|alcohol dehydrogenase 5 (class III), chi polypeptide|formaldehyde dehydrogenase
HGNC:255	ADH-5|ADH6|alcohol dehydrogenase 6 (class V)
HGNC:256	ADH-4|ADH7|alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide
HGNC:16354	ADHFE1|ADHFe1|FLJ32430|alcohol dehydrogenase, iron containing 1|hydroxyacid-oxoacid transhydrogenase
HGNC:30576	ADI1|APL1|ARD|FLJ10913|HMFT1638|MTCBP-1|SIPL|acireductone dioxygenase 1|membrane-type 1 matrix metalloproteinase cytoplasmic tail binding protein-1|mtnD
HGNC:28606	ADIG|MGC39724|RP5-1100H13.2|SMAF1|adipogenesis associated|adipogenin|small adipocyte factor 1
HGNC:13633	ACDC|ACRP30|ADIPOQ|AdipoQ|GBP28|adipocyte, C1Q and collagen domain containing|adiponectin|adiponectin precursor|adiponectin, C1Q and collagen domain containing|adipose most abundant gene transcript 1|apM1
HGNC:24040	ACDCR1|ADIPOR1|PAQR1|adiponectin receptor 1
HGNC:24041	ACDCR2|ADIPOR2|PAQR2|adiponectin receptor 2
HGNC:24043	ADIRF|AFRO|APM2|C10orf116|adipogenesis factor rich in obesity|adipogenesis regulatory factor|adipose most abundant gene transcript 2|adipose specific 2|chromosome 10 open reading frame 116
HGNC:257	ADK|AK|adenosine 5'-phosphotransferase|adenosine kinase
HGNC:259	ADM|AM|adrenomedullin
HGNC:28898	ADM2|AM2|FLJ21135|adrenomedullin 2
HGNC:27293	ADM5|AM5|C19orf76|adrenomedullin 5 (putative)|adrenomedullin 5 homolog (pig)|chromosome 19 open reading frame 76
HGNC:15766	ADNP|ADNP homeobox 1|ADNP1|KIAA0784|activity dependent neuroprotector homeobox|activity-dependent neuroprotector
HGNC:23803	ADNP homeobox 2|ADNP2|KIAA0863|ZNF508|zinc finger protein 508
HGNC:23506	2-aminoethanethiol (cysteamine) dioxygenase|2-aminoethanethiol dioxygenase|ADO|C10orf22|FLJ14547|chromosome 10 open reading frame 22|cysteamine dioxygenase
HGNC:262	ADORA1|RDC7|adenosine A1 receptor
HGNC:263	ADORA2|ADORA2A|RDC8|adenosine A2a receptor
HGNC:264	ADORA2B|adenosine A2b receptor
HGNC:268	AD026|ADORA3|adenosine A3 receptor
HGNC:25250	ADP dependent glucokinase|ADP-GK|ADPGK|DKFZp434B195
HGNC:269	ADP-ribosylarginine hydrolase|ADPRH|ARH1|[Protein ADP-ribosylarginine] hydrolase
HGNC:21303	ADP-ribosylarginine hydrolase like 1|ADP-ribosylhydrolase like 1|ADPRHL1|ARH2
HGNC:21304	ADP-ribosylarginine hydrolase like 2|ADP-ribosylhydrolase like 2|ADPRHL2|ARH3|FLJ20446
